register_capital,sport_event_id,sport_event_name,team_id,team_name,uuid
1878.892812428715,SP908243940,2015 Antarctica A league,TA745091926,Sohag Alsek_Air_Service,4357f6ba-0939-419d-bcdb-23216bd1fc6f
385.67115709958847,SP908243940,2015 Antarctica A league,TA601733961,Incheon Finnair athletics,16e1c898-1bda-4757-b777-ec4db894c428
1194.7946754052975,SP908243940,2015 Antarctica A league,TA948032256,Arlit Mint_Airways fc,1f5690ee-f579-4606-b985-7e0df1545d18
1837.391249449997,SP908243940,2015 Antarctica A league,TA406397679,Pyin_U_Lwin Centre-Avia athletics,e94b68d8-1d89-4e07-a98e-c79d9ebcee02
1363.078635256874,SP908243940,2015 Antarctica A league,TA126196670,Brașov Euro-Asia_Air athletics,0bd9685a-fd01-4ebe-93a6-cb0d8a3d4377
1983.8426118414477,SP908243940,2015 Antarctica A league,TA892036085,Ajmer Arkia_Israel_Airlines athletics,6841815e-a0a6-4a9e-8a91-f10ac9b52951
1824.7048294617896,SP908243940,2015 Antarctica A league,TA339278263,Ulan_Bator Sport Leaders athletics,8aaf8094-5a7d-4ea9-adfc-0f07f0ea2e30
2123.0326210266658,SP908243940,2015 Antarctica A league,TA104061699,Diamantina Grand_China_Air athletics,164b7db7-e0ec-463e-8af8-83ceb336ccd9
586.3807619353524,SP908243940,2015 Antarctica A league,TA278851388,Lubumbashi Great_Wall_Airlines fc,a8028bd8-bf19-4b78-82dd-d45b5bec6a21
662.5247483186657,SP908243940,2015 Antarctica A league,TA294835228,Wrocław TrueLife Sport athletics,9bbce5ab-8d01-4419-b210-e0ae9743a97b
1208.9209067873867,SP908243940,2015 Antarctica A league,TA539859588,Fes Northern_Thunderbird_Air fc,97cabcdc-ceb6-4314-8051-647445ca7748
556.3929880953126,SP908243940,2015 Antarctica A league,TA157061104,Anshun Air_Bee,bdddce19-04ca-45e1-9bd6-00042f70f758
2002.089862991402,SP908243940,2015 Antarctica A league,TA744428836,Karditsa Jordan_Aviation fc,3fdfdd35-8f85-42c9-8c4a-1c31d48633fa
1451.7743629251784,SP908243940,2015 Antarctica A league,TA120420542,Habra Cargo_Express,6fd449e0-82ee-46c0-90f0-2df77693a66b
579.4023775156697,SP908243940,2015 Antarctica A league,TA299032350,Unguja Industry Booth fc,06bd5307-5b32-4ef5-9179-f56a05a8cc5d
1651.1883307980604,SP908243940,2015 Antarctica A league,TA474842697,Gaocheng Cretan_Airlines athletics,a9e90a35-e250-444c-a337-6034a15090ee
1013.4800111151552,SP908243940,2015 Antarctica A league,TA140438275,Anantapur Global_Aviation_and_Services_Group,d342049f-007c-4b6e-b6c0-dee5409ed24a
1590.0413802598655,SP908243940,2015 Antarctica A league,TA434991744,Livingstone KLM,d219236e-4292-4b09-9a92-9e8e5a6c300d
440.4801488589418,SP908243940,2015 Antarctica A league,TA147361409,Dhamar White_Eagle_Aviation fc,9afa51f7-b8b9-4a7f-8223-c0662abdced2
1423.5330070312802,SP908243940,2015 Antarctica A league,TA769697970,Jorhat Peninsula Media,c7b41444-3b7c-457c-91d5-66f73f8b7f5f
2201.5596124764425,SP908243940,2015 Antarctica A league,TA301808588,Peshawar Astrakhan_Airlines fc,ce170306-05bc-4522-8c05-f084aa036b7c
1841.4600089196456,SP908243940,2015 Antarctica A league,TA929596994,Ghaziabad Industry Mega athletics,49fdf737-ff1b-4e1e-8b67-a595b0d1ff0e
1212.928773404218,SP908243940,2015 Antarctica A league,TA903101066,Sheffield Eastern_Air,153fe85e-619a-43fa-9fe0-6b0e2753aad1
2007.977328325628,SP908243940,2015 Antarctica A league,TA867797114,Insein_Township Deccan_Aviation fc,e9a8d509-f841-460a-a901-db4f2eb638f6
2328.2864669951277,SP908243940,2015 Antarctica A league,TA626344481,Ramadan_City ETA_–_Empresa_de_Transporte_Aéreo fc,8faba95b-43d4-4993-a274-df51567d45e3
2427.9045247521244,SP908243940,2015 Antarctica A league,TA335353474,Ifrane LagunAir,adbba36d-0a0d-4eb2-a919-ba07f607a640
1333.661894288002,SP657936678,2010 Antarctica A league,TA314596575,Rewari Meteor Industry athletics,fe0edf73-322e-49fe-9a5c-4959394be477
1264.5811350919284,SP657936678,2010 Antarctica A league,TA821601682,Cooch_Behar East_Star_Airlines athletics,6ebde66f-04fa-44d6-8d58-b774c4e3bda3
2313.5080599099747,SP657936678,2010 Antarctica A league,TA577754000,Yinchuan Estonian_Air,f5957d1e-30ad-4f66-a107-fdd520a59607
2000.386256594181,SP657936678,2010 Antarctica A league,TA745091926,Sohag Alsek_Air_Service,6432ba65-e187-4cd4-a2df-5275fe9a84ce
1590.053039572673,SP657936678,2010 Antarctica A league,TA601733961,Incheon Finnair athletics,d09be172-2eb4-4770-8e4b-7e4e018cc718
1229.4596700988452,SP657936678,2010 Antarctica A league,TA948032256,Arlit Mint_Airways fc,ee3901d9-b4b5-4cfa-af16-54d75ac83e55
2448.6510694383005,SP657936678,2010 Antarctica A league,TA406397679,Pyin_U_Lwin Centre-Avia athletics,a6e8a928-a87a-4415-bd24-dacd8171a27a
2409.9078627373497,SP657936678,2010 Antarctica A league,TA126196670,Brașov Euro-Asia_Air athletics,2c91a44e-41d6-451a-97d1-cc94b47c4ecd
1080.1059244799162,SP657936678,2010 Antarctica A league,TA892036085,Ajmer Arkia_Israel_Airlines athletics,48ebf19e-014d-4df1-8a1f-ffb1b1a78a12
1427.7049463229664,SP657936678,2010 Antarctica A league,TA339278263,Ulan_Bator Sport Leaders athletics,d0fb4d33-e4fd-41e8-a272-1327ad47c6d7
559.8636718705816,SP657936678,2010 Antarctica A league,TA104061699,Diamantina Grand_China_Air athletics,c9f2d3e2-587e-495a-8993-1802415283d0
1191.1618012099668,SP657936678,2010 Antarctica A league,TA278851388,Lubumbashi Great_Wall_Airlines fc,f48195c5-d17f-467a-a915-635c7fc6a758
1507.1514831277523,SP657936678,2010 Antarctica A league,TA294835228,Wrocław TrueLife Sport athletics,2d2668ac-56ea-4e04-98c9-11dfafe03558
712.26497072341,SP657936678,2010 Antarctica A league,TA539859588,Fes Northern_Thunderbird_Air fc,1d3e3e7d-a4c7-4b2f-9627-a28fe390db15
533.2797737335883,SP657936678,2010 Antarctica A league,TA157061104,Anshun Air_Bee,dcd66a86-e28d-4c70-934b-1a7367083f78
641.303720246392,SP657936678,2010 Antarctica A league,TA744428836,Karditsa Jordan_Aviation fc,3054d3ec-7158-4436-8613-cd7c9dfda997
1084.1703770084841,SP657936678,2010 Antarctica A league,TA120420542,Habra Cargo_Express,e5a61834-5aec-4e81-8769-f3f8ae10cdce
842.1136349192723,SP657936678,2010 Antarctica A league,TA299032350,Unguja Industry Booth fc,22deec0a-bdd5-4083-b2e5-75cb4eefbc99
1207.0036164576154,SP657936678,2010 Antarctica A league,TA474842697,Gaocheng Cretan_Airlines athletics,a4b0ba41-5fb6-4a15-a216-6c22b3ae2db2
1679.053304117397,SP657936678,2010 Antarctica A league,TA140438275,Anantapur Global_Aviation_and_Services_Group,6b754540-b6e8-4a64-833b-2c0352df3271
1066.7004202417725,SP657936678,2010 Antarctica A league,TA434991744,Livingstone KLM,105fd19b-5c27-4cff-adbd-32830e13dc84
2442.676855519752,SP657936678,2010 Antarctica A league,TA147361409,Dhamar White_Eagle_Aviation fc,6b737e5c-af34-4c04-bbaa-df63ce9501c6
1968.6209632989876,SP657936678,2010 Antarctica A league,TA769697970,Jorhat Peninsula Media,3bb14fe0-434b-40bf-bd74-b4edf1aa673e
1775.0248512070411,SP657936678,2010 Antarctica A league,TA301808588,Peshawar Astrakhan_Airlines fc,5f79f673-4131-4dd1-9d2e-1de4616e136e
945.1260733525861,SP657936678,2010 Antarctica A league,TA929596994,Ghaziabad Industry Mega athletics,1c5c023a-bce1-4967-80b5-cdb05f098c1d
1820.4573669074553,SP657936678,2010 Antarctica A league,TA903101066,Sheffield Eastern_Air,295b1cf1-9dcb-4fb2-9f47-1cdda7cb7fe3
1193.120449895403,SP657936678,2010 Antarctica A league,TA867797114,Insein_Township Deccan_Aviation fc,9857f459-20e3-480a-8e83-072369ac8a44
1973.8017830293632,SP657936678,2010 Antarctica A league,TA626344481,Ramadan_City ETA_–_Empresa_de_Transporte_Aéreo fc,4ca9d7a8-7e9a-4ca2-bc90-6633b65a859e
1136.8720431313823,SP657936678,2010 Antarctica A league,TA335353474,Ifrane LagunAir,39523bca-f08c-48c4-aaf3-41e7c66f9ded
2310.20974770299,SP487830761,2015 avenger league,TA711961282,Maradi AirBridgeCargo_Airlines athletics,ae05a9e4-4cbc-490e-a24d-322e41be2716
2057.7854411359012,SP487830761,2015 avenger league,TA131456888,Songkhla Nok_Air fc,aae93a1e-a29a-4e78-91e2-2680c378b236
2476.4555234271156,SP487830761,2015 avenger league,TA590392989,Manado Sterling_Airlines fc,0b22917e-0469-4aa1-a89e-8e11ec9b7eb5
1690.796610019738,SP487830761,2015 avenger league,TA635239853,Berlin Thai_AirAsia athletics,0bd2a727-eeb2-4310-85e3-f7b436973f65
1150.7374361027826,SP487830761,2015 avenger league,TA924651032,Kota Adam_Air athletics,27cb7ede-a3c5-4b93-b213-5af48ea7255e
1434.511753500362,SP487830761,2015 avenger league,TA606169897,Kalibo InnerCircle Catering fc,8ddd0d6f-391d-4b14-8f67-b194883fd3ac
493.5802767737661,SP487830761,2015 avenger league,TA591317453,Assam TAROM athletics,a3823780-4a76-4dd6-af43-4a284f0ab614
948.4312689578381,SP487830761,2015 avenger league,TA336981758,Nueva_Esparta Aerolíneas_Mas,b2ae5012-0b2b-4ef6-93ea-aa7dbde2e8a1
1052.0417785054963,SP487830761,2015 avenger league,TA738917702,Bobruysk Island_Air_Service,00e56ce0-a7e7-4080-a888-eaff76482b28
1375.4284653692418,SP487830761,2015 avenger league,TA497599281,Dunhuang Luxor_Air athletics,446bba91-0d72-49b7-bb72-74d76b0369b5
1190.0532241692722,SP487830761,2015 avenger league,TA564264221,Phan_Thiết Dagestan_Airlines athletics,803e3272-fe64-4eb7-a61e-f41f76448919
2247.7853458362324,SP487830761,2015 avenger league,TA355277357,Vientiane Household Run athletics,cb10c2c4-251b-4ec1-8e8f-52ef0e86d46a
966.0811846471919,SP487830761,2015 avenger league,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,5e600839-064e-48be-ab0c-afb499dc89bb
1516.6863988493953,SP487830761,2015 avenger league,TA629718188,Beiliu Technology Always fc,023b811f-f7d7-4063-bb49-34e41953cbb2
458.7193737369894,SP487830761,2015 avenger league,TA766903461,Phoenix Korongo,61dc253d-9e7f-43b3-8dfc-e6a0e6b77a66
1238.1238044429087,SP487830761,2015 avenger league,TA907457214,Ambon EastIndo athletics,ee25e8ef-e7cc-4538-a264-33bc342138a0
439.938188948585,SP487830761,2015 avenger league,TA626344481,Ramadan_City ETA_–_Empresa_de_Transporte_Aéreo fc,9ab91606-a7ee-424d-bc93-0e07a84c1d3d
2480.9976098523816,SP487830761,2015 avenger league,TA406397679,Pyin_U_Lwin Centre-Avia athletics,32da427e-ce4b-4e9f-8302-2c1ed4443911
2451.633169664756,SP487830761,2015 avenger league,TA147361409,Dhamar White_Eagle_Aviation fc,e4c5c3e3-05f9-4e6e-83d7-4460bdcfb6b9
697.25133650315,SP487830761,2015 avenger league,TA301808588,Peshawar Astrakhan_Airlines fc,1f4a61ce-f800-49bd-8a15-0f686928f5e4
2115.940611089138,SP487830761,2015 avenger league,TA335353474,Ifrane LagunAir,a502754e-5d53-43a8-baab-a0bc585d60bf
1280.2491680981082,SP487830761,2015 avenger league,TA474842697,Gaocheng Cretan_Airlines athletics,75635a80-212c-4ada-a827-1cd831a6e446
1510.1119810547036,SP487830761,2015 avenger league,TA339278263,Ulan_Bator Sport Leaders athletics,d3f2698d-c530-4bd6-af30-9c366d94935e
2148.948160834251,SP487830761,2015 avenger league,TA892036085,Ajmer Arkia_Israel_Airlines athletics,85dd36db-a48f-4270-b5be-128755ac296c
1956.987514909104,SP487830761,2015 avenger league,TA608328197,Baiyin Air_Class_Líneas_Aéreas,214ec050-88e9-4671-aaaa-605f11070b1c
366.22669392055576,SP487830761,2015 avenger league,TA891841135,Brașov Enerjet,c70d255b-6caa-4d76-8fe4-07d223d50d28
783.0485672034805,SP487830761,2015 avenger league,TA947366531,Haidian_District Identity Clothes fc,1bb8bb42-0fb0-41fd-9ca2-3e2cd1a7cf0e
1770.9023175012173,SP487830761,2015 avenger league,TA212260483,Shimoga Royal_Airlines athletics,77b34034-7ccd-4359-b909-6453c2e9d49a
1272.3367729985807,SP487830761,2015 avenger league,TA258310083,Fuzhou Wiking_Helikopter_Service athletics,1a6bf05a-1165-48c4-bad3-946f804e6e84
555.782461951519,SP487830761,2015 avenger league,TA764969901,Callao Key_Lime_Air,121740bc-21c8-495a-a0b1-b4c6390a2591
1709.0040144188854,SP487830761,2015 avenger league,TA990304290,Chandigarh Linhas_Aéreas_Natal athletics,0fed4553-15db-490c-b6a5-42194ea1d20b
743.4932098930342,SP487830761,2015 avenger league,TA503760491,Milan Morningstar_Air_Express athletics,3b1d9386-82db-428d-b099-9222991c0b20
2036.3283813570065,SP505495693,2011 bravery cup,TA310503855,Long_Xuyen Industry Here,96a8d4f3-2ad2-4880-a21d-5bc61f03a0af
917.0149586862999,SP505495693,2011 bravery cup,TA413735321,Panama_City Express_Air fc,89dea667-63aa-4f32-89f6-ff4b10c30267
1410.138380944886,SP505495693,2011 bravery cup,TA131456888,Songkhla Nok_Air fc,b98ffa29-c0d5-449a-ac0c-11be289ecf7c
1914.1986864167677,SP505495693,2011 bravery cup,TA642772311,Warangal EgyptAir_Cargo fc,b65e84bd-c5a7-4ff5-88af-eb0cc1495d41
1755.587942160459,SP505495693,2011 bravery cup,TA201425726,Beiliu Sharp_Airlines athletics,3f8e04c1-7315-462f-ae2b-2267ff3d6929
2253.7302793489052,SP505495693,2011 bravery cup,TA948279077,Biên_Hòa Medallion_Air fc,7868de40-36d7-4400-b6a8-789c2af352b2
2479.401266741486,SP505495693,2011 bravery cup,TA186931697,San_Miguel_de_Tucumán Cougar_Helicopters fc,152139bc-6628-40f6-9457-5feb3eea0664
1672.3458030548334,SP505495693,2011 bravery cup,TA336981758,Nueva_Esparta Aerolíneas_Mas,bc4a012e-ceca-4d34-b24e-795defb0c45a
608.6103516996632,SP505495693,2011 bravery cup,TA642495557,Gaoyou Jet_Konnect athletics,4e20fd89-6d10-4e8d-b59a-6cec62601be2
1655.812896021493,SP505495693,2011 bravery cup,TA719819744,Karditsa HD_Air_Ltd athletics,369ee100-9069-4d64-98e1-93b46d725ce7
1817.691468067442,SP505495693,2011 bravery cup,TA564264221,Phan_Thiết Dagestan_Airlines athletics,cc6492bc-15ba-449c-9117-024af46a0928
831.4670480325323,SP505495693,2011 bravery cup,TA708424706,Ndola New Sport,dde4f171-1e49-489c-9716-cfac34ec4ccd
2102.8737908863227,SP505495693,2011 bravery cup,TA904994027,Pray_Veng Xiamen_Airlines,38bb8a58-0843-4960-bf61-3a83c5eb4686
2184.6713978716507,SP505495693,2011 bravery cup,TA830320154,Patras AMC_Airlines,84b4ff15-ecf9-4dcf-942f-8620667099f7
916.5836137038508,SP505495693,2011 bravery cup,TA221090058,Anqiu SprintAir,36ecc47b-8d0c-466b-be26-e5fff6c78792
1814.5042648403664,SP505495693,2011 bravery cup,TA152432320,Louga Bmibaby fc,634f67b5-1e8e-4def-a5a9-e6fefafedb57
1099.7735192034422,SP505495693,2011 bravery cup,TA903101066,Sheffield Eastern_Air,68239f05-e875-48a4-a68f-4e94879522c1
2408.257921053156,SP505495693,2011 bravery cup,TA577754000,Yinchuan Estonian_Air,beff7f86-dbed-4b2c-a1b7-fbf34b7f0782
1989.3484988690564,SP505495693,2011 bravery cup,TA821601682,Cooch_Behar East_Star_Airlines athletics,79b200dc-e3e0-4eb4-a7f5-78be8c0e1f9b
1432.0293127704488,SP505495693,2011 bravery cup,TA314596575,Rewari Meteor Industry athletics,a053b8aa-a287-4b8b-8b7e-540163d2d655
518.6048048140321,SP505495693,2011 bravery cup,TA126196670,Brașov Euro-Asia_Air athletics,1494312a-b530-4cf1-80a6-65c97a09aea0
986.0205430940324,SP505495693,2011 bravery cup,TA867797114,Insein_Township Deccan_Aviation fc,f0018253-2e7a-475e-933c-12fbf3411339
1057.2559214769267,SP505495693,2011 bravery cup,TA892036085,Ajmer Arkia_Israel_Airlines athletics,dec058b9-79df-4be6-ab44-379cf385cee3
726.2016178112697,SP505495693,2011 bravery cup,TA745091926,Sohag Alsek_Air_Service,40564ec9-cf8a-45df-a2fb-4f12403fe421
617.1356835102677,SP505495693,2011 bravery cup,TA608328197,Baiyin Air_Class_Líneas_Aéreas,d73993bd-a0c1-4de8-b74b-2519ef85eeea
2491.3157383350804,SP505495693,2011 bravery cup,TA942527407,Gaoping Air_Universal athletics,3f9517ff-1609-45ff-9393-ba713cecade6
400.3848039642424,SP505495693,2011 bravery cup,TA577340463,Southampton China_Eastern_Airlines fc,d86d4dfe-2cdf-404c-a5d2-4e151521f7d7
1868.7951207003655,SP505495693,2011 bravery cup,TA440855807,Kerala Continental_Airways athletics,50d6a805-d3eb-46e8-99b8-c03b969b9be2
2326.806348432462,SP505495693,2011 bravery cup,TA312850426,Alexandria JetLite fc,2423f57f-095e-429a-a958-eab2033c3c2b
1423.093870132668,SP505495693,2011 bravery cup,TA990304290,Chandigarh Linhas_Aéreas_Natal athletics,cc8e9737-bd3e-4e2f-9bed-0fe8d364e736
1648.4141119567803,SP505495693,2011 bravery cup,TA715898558,Legazpi Transaero_Airlines,dbca4534-c85b-4b25-86e0-55dd5b907fb9
781.9930230426088,SP505495693,2011 bravery cup,TA618685565,Constanța Air_East athletics,3fafb43c-a3cc-4969-bcb3-d0fea8d3e9e3
1853.879321915563,SP618617131,2012 hydrofoil champion league,TA711961282,Maradi AirBridgeCargo_Airlines athletics,84da8e55-8642-458d-acc3-b7190c656e86
2128.059127825356,SP618617131,2012 hydrofoil champion league,TA413735321,Panama_City Express_Air fc,0a02bd5d-5afc-41f4-8400-083fcc293dd1
678.1018565750428,SP618617131,2012 hydrofoil champion league,TA158105062,Bankura Boston-Maine_Airways,c88395db-5f83-44d2-b00c-c405df3072e1
395.4159114077865,SP618617131,2012 hydrofoil champion league,TA201425726,Beiliu Sharp_Airlines athletics,e2f440c8-4f33-4360-9c04-525daaecbd1b
762.2267657914476,SP618617131,2012 hydrofoil champion league,TA948279077,Biên_Hòa Medallion_Air fc,b9e8be41-cfa0-4159-98b9-2d2a7af1161a
2422.909673447216,SP618617131,2012 hydrofoil champion league,TA606169897,Kalibo InnerCircle Catering fc,2fd4d1b1-50cb-4ab2-a7c7-52496aac5438
1090.5317064656892,SP618617131,2012 hydrofoil champion league,TA612242554,Ljubljana Fonnafly fc,e1d90c90-bf13-4a99-9ae9-d288207cc713
359.66050880784144,SP618617131,2012 hydrofoil champion league,TA379486547,Vologda Ural_Airlines athletics,8a729b5f-3dc8-4bce-9e86-1a5fae203bcf
1562.4309506514733,SP618617131,2012 hydrofoil champion league,TA642495557,Gaoyou Jet_Konnect athletics,b2f6466b-f38e-43c5-9395-2b97f2857f76
1924.4315777163188,SP618617131,2012 hydrofoil champion league,TA190355921,Baranovichi Sport Eclipse,4453b5a8-7a67-4256-b42a-bb46144c53a6
450.25796648272,SP618617131,2012 hydrofoil champion league,TA128277945,Vallabh_Vidhyanagar Industry Profits,975ffde8-da6a-480a-9758-81569bddefe7
997.8236502805357,SP618617131,2012 hydrofoil champion league,TA708424706,Ndola New Sport,67278026-33ee-4930-94fa-89abc37a5861
371.75073145052704,SP618617131,2012 hydrofoil champion league,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,601c5324-910d-4d5f-836c-0ac6b59864c6
2273.9858921383156,SP618617131,2012 hydrofoil champion league,TA766903461,Phoenix Korongo,58bd008d-c0a2-4198-817c-b8d2b213828b
323.3764600467945,SP618617131,2012 hydrofoil champion league,TA221090058,Anqiu SprintAir,45bae2a6-9146-4399-b2e8-daac2e0072a9
1164.5544229352256,SP618617131,2012 hydrofoil champion league,TA194382414,Luanshya China_Northwest_Airlines,1016efc0-76fe-4b1b-8311-c0418d55f5e1
1181.9299490854487,SP618617131,2012 hydrofoil champion league,TA406397679,Pyin_U_Lwin Centre-Avia athletics,8778fd71-fc3a-445a-b632-0a0a476a702a
1503.3270913018061,SP618617131,2012 hydrofoil champion league,TA626344481,Ramadan_City ETA_–_Empresa_de_Transporte_Aéreo fc,1ad7ed87-3e84-4d33-9325-3c72ad68cbba
2449.9827129918026,SP618617131,2012 hydrofoil champion league,TA948032256,Arlit Mint_Airways fc,e8368494-015b-4923-8e64-5cf031d9a87c
1924.3471453345962,SP618617131,2012 hydrofoil champion league,TA903101066,Sheffield Eastern_Air,81e28f98-7ed4-41c6-abfe-1ae35dd12c83
2244.473454095668,SP618617131,2012 hydrofoil champion league,TA314596575,Rewari Meteor Industry athletics,476e0a15-b078-493d-88b2-41b362741eb6
1612.2411409755648,SP618617131,2012 hydrofoil champion league,TA539859588,Fes Northern_Thunderbird_Air fc,2357306e-41cd-4b4b-a6ca-032706daec2b
1632.4254381415767,SP618617131,2012 hydrofoil champion league,TA335353474,Ifrane LagunAir,5cd01d6c-4757-44e9-ad83-31342a39bd6c
1963.3680135367033,SP618617131,2012 hydrofoil champion league,TA867797114,Insein_Township Deccan_Aviation fc,3a944bd7-5e78-4bf0-b87a-ef0ec60ac106
2488.7292194469487,SP618617131,2012 hydrofoil champion league,TA891841135,Brașov Enerjet,0c0effb1-cecb-43f3-b533-c93e2567dc2a
1397.2661794554258,SP618617131,2012 hydrofoil champion league,TA776136838,Chibi Catering Home fc,9dc3f93a-6106-46cc-a4db-5c2708ca100c
868.3234532071099,SP618617131,2012 hydrofoil champion league,TA440855807,Kerala Continental_Airways athletics,797ac183-efd0-4cf3-91ed-2492cb599027
1459.1972866736896,SP618617131,2012 hydrofoil champion league,TA212260483,Shimoga Royal_Airlines athletics,b7cea923-2909-424d-aa8a-1f48a412e735
2015.8238645971583,SP618617131,2012 hydrofoil champion league,TA312850426,Alexandria JetLite fc,fea40fc8-1910-4b25-8be4-d0daab492298
938.3957010572667,SP618617131,2012 hydrofoil champion league,TA764969901,Callao Key_Lime_Air,e106548b-ceec-4763-a9b4-12628f75a5dc
2377.922789908581,SP618617131,2012 hydrofoil champion league,TA503760491,Milan Morningstar_Air_Express athletics,8d3d9ad3-8769-42d6-88aa-617af6fab028
1899.9789425909778,SP618617131,2012 hydrofoil champion league,TA793664475,Babol Petro_Air,ea45892f-416d-4812-a93e-e1c66e0bcaf9
1253.749824340819,SP837562405,2015 Morlock Man A league,TA194382414,Luanshya China_Northwest_Airlines,3db73554-d45b-46b7-8a11-7d562d046489
768.8960308126859,SP837562405,2015 Morlock Man A league,TA798643655,Chaozhou Sky_Express athletics,c9f89f3b-768c-43ed-8d10-13d6edb3f4f0
1219.4806429490977,SP837562405,2015 Morlock Man A league,TA968925124,Thanjavur Hemus_Air athletics,fb192cb0-e6a0-44f0-948e-ebefa0347eae
1919.4462690293701,SP837562405,2015 Morlock Man A league,TA564264221,Phan_Thiết Dagestan_Airlines athletics,7f0c03e0-3cd9-44fb-ae0e-bf76dcaed821
1488.6973442022559,SP837562405,2015 Morlock Man A league,TA904994027,Pray_Veng Xiamen_Airlines,80617d9d-e9b0-4e65-869f-bbcadba95a16
1258.1955405121857,SP837562405,2015 Morlock Man A league,TA907457214,Ambon EastIndo athletics,1c9b36a4-83b7-4ed8-940d-fab14e1af05d
1697.6196789115843,SP837562405,2015 Morlock Man A league,TA642495557,Gaoyou Jet_Konnect athletics,c590dfc6-a0d6-46d1-a3da-3310cc29f76e
1336.2781025014256,SP837562405,2015 Morlock Man A league,TA719819744,Karditsa HD_Air_Ltd athletics,6531809c-9d93-4e9c-8c0c-af8669df443c
596.5926520954472,SP837562405,2015 Morlock Man A league,TA476673413,Lima Mount_Cook_Airline,3b89e37b-784e-4d6d-9116-348d9a6c334c
2117.873016505605,SP837562405,2015 Morlock Man A league,TA321680893,České_Budějovice SATENA,5689d6af-649b-40f7-b24c-bb70057fbf9e
2386.3992790392463,SP837562405,2015 Morlock Man A league,TA315543346,Orissa Civair athletics,47279ba5-d6f9-4758-adb4-546da67b66ae
514.5935659216019,SP837562405,2015 Morlock Man A league,TA766903461,Phoenix Korongo,c246aa34-e1c9-43a3-bc7b-b94c0a19f2d3
1141.6953264732228,SP837562405,2015 Morlock Man A league,TA123656353,Machida Airlines_of_Tasmania,23708f8e-dbe2-4855-b80b-5af40fba1dc7
1753.8958101030605,SP837562405,2015 Morlock Man A league,TA708424706,Ndola New Sport,343d601d-01b6-4a5a-a85a-bd27eb20e266
2401.7791923101686,SP837562405,2015 Morlock Man A league,TA886026090,Anning Amber_Air,a1aad94f-ea4d-41b3-b965-1f67377439b7
1054.0397865776313,SP837562405,2015 Morlock Man A league,TA550463014,Tehran Air_Panama athletics,4e6353d9-faf1-4525-a049-cda2018a5ed5
1929.618592010797,SP837562405,2015 Morlock Man A league,TA497599281,Dunhuang Luxor_Air athletics,75bf363d-387e-4f91-a68b-80aa684eb59f
558.0637373580283,SP837562405,2015 Morlock Man A league,TA190355921,Baranovichi Sport Eclipse,ba39d15c-907a-4762-ab4a-9bd9a365d676
2047.7093468245148,SP837562405,2015 Morlock Man A league,TA738917702,Bobruysk Island_Air_Service,f81582b6-c2fd-46d9-b4ba-5fb5acf2ab62
1082.732578907662,SP837562405,2015 Morlock Man A league,TA629718188,Beiliu Technology Always fc,9189c068-7305-4b32-aad5-33bc841dcad8
1285.7861105111456,SP837562405,2015 Morlock Man A league,TA706702981,Chikusa-ku Culebra_Air_Services athletics,0c2e3a74-1a4e-4a86-a5b5-dbf5375a2bdf
2208.2655563534,SP837562405,2015 Morlock Man A league,TA152432320,Louga Bmibaby fc,4769487d-a50e-4e70-959d-5dbafcd330e7
2311.8439528106255,SP837562405,2015 Morlock Man A league,TA830320154,Patras AMC_Airlines,a71eae9c-d568-4c00-827f-54aeb2db0cba
347.98731141396473,SP837562405,2015 Morlock Man A league,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,ad7d5bda-5323-48e3-a276-3081ccc5c7cd
2364.9536145824995,SP837562405,2015 Morlock Man A league,TA363334212,Bazhong Air_Glaciers athletics,8a78f664-7394-47d4-8b8d-51a32d8ac391
355.40141883252716,SP837562405,2015 Morlock Man A league,TA590283259,Enping Germania_(airline) athletics,56894975-c232-42fa-94c6-ac7034202baa
2025.922960312521,SP837562405,2015 Morlock Man A league,TA128277945,Vallabh_Vidhyanagar Industry Profits,88ec8704-898b-4705-ad98-0c9b405fba2b
1045.4577166353388,SP837562405,2015 Morlock Man A league,TA355277357,Vientiane Household Run athletics,9ba1e605-ec09-41bd-8094-1fde0aa6f2ce
2319.3029023430117,SP837562405,2015 Morlock Man A league,TA221090058,Anqiu SprintAir,62a80945-f7dd-4837-abc6-79f5f642af64
688.1828865526699,SP976754529,2014 hydrofoil champion league,TA374508044,Bolívar Cosmic_Air athletics,e1fa4221-aaa4-4575-bf95-43028f1ab089
900.2306993745467,SP976754529,2014 hydrofoil champion league,TA310503855,Long_Xuyen Industry Here,9057c0b7-1380-47ae-9bbf-25e741d87b0a
697.0771437619372,SP976754529,2014 hydrofoil champion league,TA948279077,Biên_Hòa Medallion_Air fc,db1d366e-8762-4305-b9d7-0b309f69efbc
1215.3647436693332,SP976754529,2014 hydrofoil champion league,TA787129183,Tacloban Busy_Bee fc,95764264-39d2-4af7-a25b-b528afe9dad7
1571.227926692607,SP976754529,2014 hydrofoil champion league,TA531233521,Mexico_City Blue1 athletics,14436732-2098-4536-bced-6ae5d83b4d43
1460.2562323584684,SP976754529,2014 hydrofoil champion league,TA612242554,Ljubljana Fonnafly fc,23891888-3532-496e-854b-33bb5b253b58
