end_date,sportsman_id,start_date,team_id,team_name,uuid
1287826862857,SM515898246,1224754862857,TA776136838,Chibi Catering Home fc,87da6009-3be1-4ff8-9601-12a7f62d12e8
1350985262857,SM515898246,1287826862857,TA321680893,České_Budějovice SATENA,d5bbb1c1-0435-4d6c-8dae-2e758cacb752
1382521262857,SM515898246,1350985262857,TA126196670,Brașov Euro-Asia_Air athletics,c16f0747-7e39-467f-b623-01a6ceb9158b
"",SM515898246,1382521262857,TA719819744,Karditsa HD_Air_Ltd athletics,c91aaecf-ebd1-4df8-a74c-74589a43a2f2
"",SM650468619,1208511662857,TA719819744,Karditsa HD_Air_Ltd athletics,9bfa4014-970e-407c-8c32-62a82830e840
1270633262857,SM970101554,1207561262857,TA886026090,Anning Amber_Air,858f9174-48e1-42b5-a4f7-a69cdb19405d
"",SM970101554,1270633262857,TA719819744,Karditsa HD_Air_Ltd athletics,8f316141-05df-4f71-bfdc-b66b55375e32
"",SM831493577,1204018862857,TA719819744,Karditsa HD_Air_Ltd athletics,963ab886-3357-4273-ae0e-2a100cc72b33
1295602862857,SM306362287,1232530862857,TA363334212,Bazhong Air_Glaciers athletics,5a4d42d9-300d-4538-91c0-15d682273cdc
1327138862857,SM306362287,1295602862857,TA769697970,Jorhat Peninsula Media,5a60d325-9929-4fa2-9f94-b1d8a8e26a6b
1390297262857,SM306362287,1327138862857,TA476673413,Lima Mount_Cook_Airline,f0dac639-ee0e-4eeb-8500-e28475ac6834
"",SM306362287,1390297262857,TA719819744,Karditsa HD_Air_Ltd athletics,efcbe00d-211a-49d6-acd9-cc4abec84338
"",SM217487270,1208252462857,TA719819744,Karditsa HD_Air_Ltd athletics,442ccb84-0a54-4128-a459-9fd1803dba80
1253007662857,SM907608950,1221471662857,TA221090058,Anqiu SprintAir,4e9d6d42-928f-4623-92e8-7c29e4b78113
"",SM907608950,1253007662857,TA719819744,Karditsa HD_Air_Ltd athletics,5a7d50bc-ecf6-498f-be55-1375083c13b3
1282038062857,SM400491727,1218966062857,TA706702981,Chikusa-ku Culebra_Air_Services athletics,d93eced4-a141-4185-a911-445fe5d49c75
"",SM400491727,1282038062857,TA719819744,Karditsa HD_Air_Ltd athletics,40ae21dd-b65a-43ef-8435-7da51a138f4c
"",SM285126650,1220866862857,TA719819744,Karditsa HD_Air_Ltd athletics,4f589e5e-06e6-4cd0-bddd-cdd59b33e301
1263807662857,SM302790293,1232271662857,TA591317453,Assam TAROM athletics,0f2ea656-072a-4886-b534-515032be083c
1326879662857,SM302790293,1263807662857,TA479089744,Dera_Ismail_Khan Trigana_Air_Service fc,5aba7bdb-5aca-4407-a87d-483a1446582a
1390038062857,SM302790293,1326879662857,TA738917702,Bobruysk Island_Air_Service,482a8531-0161-4519-afe1-c51589407528
"",SM302790293,1390038062857,TA719819744,Karditsa HD_Air_Ltd athletics,aebd8aa8-b381-49ae-80db-0748cb31e2f7
"",SM302739449,1214905262857,TA719819744,Karditsa HD_Air_Ltd athletics,83052c7e-176b-49f9-a77a-54835c604afb
1289641262857,SM622496259,1226569262857,TA479089744,Dera_Ismail_Khan Trigana_Air_Service fc,32998d4a-9326-4daa-8191-0c1bcb5e2d48
1352799662857,SM622496259,1289641262857,TA299032350,Unguja Industry Booth fc,1b5e3d0b-b9d3-48e6-8038-640d01480f6d
1415871662857,SM622496259,1352799662857,TA719819744,Karditsa HD_Air_Ltd athletics,65803bed-4f30-4227-9f41-6542c127a280
"",SM622496259,1415871662857,TA719819744,Karditsa HD_Air_Ltd athletics,8a5f5bad-d368-4b80-84da-029b1523b1a5
"",SM792548501,1232876462857,TA719819744,Karditsa HD_Air_Ltd athletics,0b971749-b8ac-4d0c-9c49-012430c2fd78
1289295662857,SM325837525,1226223662857,TA706702981,Chikusa-ku Culebra_Air_Services athletics,e0bdd67a-0120-4780-bc54-770af9554fc5
"",SM325837525,1289295662857,TA719819744,Karditsa HD_Air_Ltd athletics,b3c88d86-e196-41a4-b8db-e693ad3eefc9
1268041262857,SM574551089,1204969262857,TA355277357,Vientiane Household Run athletics,7fe6da39-5f58-4775-bdba-8dc9049db58f
1299577262857,SM574551089,1268041262857,TA564264221,Phan_Thiết Dagestan_Airlines athletics,8bdb1e7f-8758-4217-9759-5de9c35bee73
"",SM574551089,1299577262857,TA719819744,Karditsa HD_Air_Ltd athletics,cc8d9b49-afb5-4e1e-8c69-678c9644cc54
"",SM974903400,1214905262857,TA719819744,Karditsa HD_Air_Ltd athletics,f01c47c0-1f3c-42bf-b2bc-b08cc86543d3
1239788462857,SM287369858,1208252462857,TA626344481,Ramadan_City ETA_–_Empresa_de_Transporte_Aéreo fc,a47d0626-4ae4-43f7-aa2d-73ce95d491aa
"",SM287369858,1239788462857,TA719819744,Karditsa HD_Air_Ltd athletics,1b627690-80c5-4a8e-a6aa-0ae3ae54a072
"",SM141671051,1232530862858,TA708424706,Ndola New Sport,2efe32a2-3a6c-4a97-828c-d52ed5107f46
1289122862858,SM175549576,1226050862858,TA321680893,České_Budějovice SATENA,be832c5f-177e-4208-a712-6d1d1ee0312d
1320658862858,SM175549576,1289122862858,TA186931697,San_Miguel_de_Tucumán Cougar_Helicopters fc,7bb2c29f-8603-40f1-9dc4-ca1b2d928488
"",SM175549576,1320658862858,TA708424706,Ndola New Sport,ac5fd4c7-3d02-40e3-a531-5979fdf8d31b
"",SM276409373,1202290862858,TA708424706,Ndola New Sport,b00c3586-2e65-43ae-960e-71fd1fed8052
"",SM391657984,1208166062858,TA708424706,Ndola New Sport,eed569a9-997c-41e5-8f0c-64a76c0c43ba
"",SM138403599,1203327662858,TA708424706,Ndola New Sport,4d68e036-01d6-4c1a-bedb-43ef06a7890e
"",SM977205097,1204882862858,TA708424706,Ndola New Sport,284e2853-2132-4007-99e3-05a0b01807b6
"",SM950141388,1218102062858,TA708424706,Ndola New Sport,8e508be2-0d54-4032-99c7-2a7fd0fa82f0
1276681262858,SM308867588,1213609262858,TA413735321,Panama_City Express_Air fc,9324dd4f-a90f-4683-ab9a-0af719cb37d1
1339839662858,SM308867588,1276681262858,TA753870439,Thanh_Hóa Smooth Media fc,0c682d19-3b34-451e-96a1-3918ae8be20a
1371375662858,SM308867588,1339839662858,TA606169897,Kalibo InnerCircle Catering fc,4eb164ce-821e-43dc-9b39-56d9998aaf51
"",SM308867588,1371375662858,TA708424706,Ndola New Sport,e54fd5bd-b20d-4e00-8f84-163a1e0a4c35
"",SM148503141,1219138862858,TA708424706,Ndola New Sport,4d494f52-3691-49d6-9a69-86f37a9a46db
"",SM976596313,1219743662858,TA708424706,Ndola New Sport,489405ac-b34f-4bd9-943c-9b6650599de2
"",SM582053701,1217929262858,TA708424706,Ndola New Sport,0b2db855-ef1a-42d6-8a22-5bb6b03ab47c
1243417262858,SM483469361,1211881262858,TA128277945,Vallabh_Vidhyanagar Industry Profits,57a90a64-592a-4db7-ab05-83ea068e1980
1306489262858,SM483469361,1243417262858,TA212260483,Shimoga Royal_Airlines athletics,dd636c4f-43d9-45ef-ae94-f24c7d5ff503
"",SM483469361,1306489262858,TA708424706,Ndola New Sport,d32b630f-9d0a-4aaf-8f86-d9f7416c0e8f
1285148462858,SM451546968,1222076462858,TA294835228,Wrocław TrueLife Sport athletics,75979f44-4f07-4509-aef4-df9ffb137af7
"",SM451546968,1285148462858,TA708424706,Ndola New Sport,7375db9f-2360-4878-b2a2-5b4160c74097
"",SM441715502,1209807662858,TA708424706,Ndola New Sport,2f386048-e1cc-475c-b82d-37cdd8f4bff6
1248428462858,SM284250240,1216892462858,TA934941458,Belgorod TAB_–_Transportes_Aéreos_Bolivianos,a4bc409a-8dd2-42e6-8611-eb0b61fdea1a
1279964462858,SM284250240,1248428462858,TA413735321,Panama_City Express_Air fc,568c1cf4-98fe-4a12-850b-bad458c5ec3f
"",SM284250240,1279964462858,TA708424706,Ndola New Sport,ec039471-ed89-482a-ade7-c99e2d11bfaa
1251106862858,SM530929934,1219570862858,TA590283259,Enping Germania_(airline) athletics,ffba43db-c629-467a-9dbb-cb92aae65e2d
1282642862858,SM530929934,1251106862858,TA355277357,Vientiane Household Run athletics,762e7377-d358-43c5-be58-9f6876ddca3d
1345801262858,SM530929934,1282642862858,TA626050987,Monze Karthago_Airlines fc,9e54dd4f-2859-4e1c-8a92-33d7892084db
"",SM530929934,1345801262858,TA708424706,Ndola New Sport,5f1cfeae-b8df-4580-aa98-1772ac950604
1260783662858,SM465611473,1229247662858,TA526030251,Changning Pelangi_Air,980488ab-1fed-4dce-a91e-4d165d93b7e8
"",SM465611473,1260783662858,TA708424706,Ndola New Sport,bb365399-75e8-489b-a993-5164de96abfb
"",SM324750550,1218102062858,TA708424706,Ndola New Sport,5e45cf35-3082-447b-bc29-ffd55111a97e
"",SM927354312,1230198062858,TA708424706,Ndola New Sport,fb889caa-d74d-4d77-8b07-b28acbc967a1
1249724462858,SM426226891,1218188462858,TA374560312,Khost Swiftair,90b58753-e876-437e-b94b-580edc1c32a9
1281260462858,SM426226891,1249724462858,TA440855807,Kerala Continental_Airways athletics,e549f5b1-bb64-42e0-ba62-40dfb31d6a0f
"",SM426226891,1281260462858,TA708424706,Ndola New Sport,f985a06b-8de7-4dbe-8492-b6b923f70de6
1290332462858,SM715018826,1227260462858,TA104061699,Diamantina Grand_China_Air athletics,d316b243-ed3d-41b2-8e40-37903758c949
"",SM715018826,1290332462858,TA708424706,Ndola New Sport,3a55be81-8f19-4866-bcfa-b25066cc66ce
1285234862858,SM978930214,1222162862858,TA531233521,Mexico_City Blue1 athletics,70c4e9cb-8c2a-41b2-a805-b9eab39d1a1e
1348393262858,SM978930214,1285234862858,TA440855807,Kerala Continental_Airways athletics,e7fda96b-3c04-446d-9ae4-aec3055c8983
1379929262858,SM978930214,1348393262858,TA123656353,Machida Airlines_of_Tasmania,41e8420b-1453-4ecb-94ea-cfa629059f85
"",SM978930214,1379929262858,TA708424706,Ndola New Sport,33be97de-edc5-477f-ba78-ded687ed7f71
1294479662858,SM760530242,1231407662858,TA798643655,Chaozhou Sky_Express athletics,4c07388b-aa66-4a21-b364-dd0c30e55911
1357638062858,SM760530242,1294479662858,TA131456888,Songkhla Nok_Air fc,0c0fd160-c3e6-4c98-8194-7788343d6ace
1389174062858,SM760530242,1357638062858,TA374508044,Bolívar Cosmic_Air athletics,f45c09c1-8d19-4533-84eb-35b0ce817cf8
"",SM760530242,1389174062858,TA708424706,Ndola New Sport,3e858663-0e8f-485a-8442-409e0617e71b
1287654062858,SM479955070,1224582062858,TA706702981,Chikusa-ku Culebra_Air_Services athletics,27d26537-311a-4106-ad18-dd5d0b0aba46
"",SM479955070,1287654062858,TA708424706,Ndola New Sport,a98b9e03-265d-48d9-aa9c-52edd8059b3f
1279964462858,SM204970663,1216892462858,TA212260483,Shimoga Royal_Airlines athletics,87338118-b079-402d-b2a8-feb12df53426
1343122862858,SM204970663,1279964462858,TA434991744,Livingstone KLM,e8888c1b-e9d6-4785-95ed-dbc5127874e9
1374658862858,SM204970663,1343122862858,TA321680893,České_Budějovice SATENA,606eb56a-0596-48f1-b422-97c64d557663
"",SM204970663,1374658862858,TA708424706,Ndola New Sport,0e97738c-c1ce-436e-b015-f6731f977fbc
"",SM259594897,1207820462858,TA708424706,Ndola New Sport,a30149eb-fe06-4241-9639-79b996841729
1263721262858,SM584418096,1232185262858,TA968925124,Thanjavur Hemus_Air athletics,96c9203b-be3e-49e0-9125-b6b685944273
"",SM584418096,1263721262858,TA708424706,Ndola New Sport,3ddf551c-3dff-45e1-a058-84d2abb82652
"",SM785219909,1232271662858,TA708424706,Ndola New Sport,347f9c03-cd99-4933-9054-bed88cb1e58f
1244367662858,SM775966889,1212831662858,TA947366531,Haidian_District Identity Clothes fc,da9dcbeb-7a3a-4a35-b4bc-e1a0f2b08378
"",SM775966889,1244367662858,TA708424706,Ndola New Sport,c7ff55e8-9fae-4a9f-943e-e6dd3e970229
"",SM561337121,1216546862859,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,bc3cbc31-0370-4757-9704-1fa1bb0f77cb
"",SM578688429,1211622062859,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,3352e880-8d3b-4681-a913-a44e6ef13fa0
"",SM867556752,1223026862859,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,ff8aab03-3f6c-407f-9171-eeda82fec63c
1269164462859,SM366250022,1206092462859,TA355277357,Vientiane Household Run athletics,2e93a366-b64c-4c5d-be75-7e8a4587a224
1300700462859,SM366250022,1269164462859,TA152432320,Louga Bmibaby fc,630495cc-ed51-4542-aac9-087cc6386559
"",SM366250022,1300700462859,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,eee0c49b-1ddb-4791-af59-de64262618ca
1247737262859,SM248439680,1216201262859,TA339278263,Ulan_Bator Sport Leaders athletics,16a2dffa-37f1-4ac7-bfdd-ba13fee51e6a
"",SM248439680,1247737262859,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,73068037-263e-47fa-bf5e-42d95a524e35
1246614062859,SM583474057,1215078062859,TA131456888,Songkhla Nok_Air fc,65c1499d-96e5-4feb-95b8-f689600783b6
"",SM583474057,1246614062859,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,da5869dd-815e-4338-8e1e-f6d61ede4bd2
1253439662859,SM955046069,1221903662859,TA886026090,Anning Amber_Air,edd59884-f2ad-419b-ac52-055a5b83ea9b
"",SM955046069,1253439662859,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,eb175022-4e1d-483b-8ee4-51e31a1312f0
"",SM351309227,1223458862860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,0f8f0007-c4fa-47be-b3b0-7a97b2e0ad8a
1276508462860,SM175588113,1213436462860,TA798643655,Chaozhou Sky_Express athletics,19e92f32-3ecd-478b-88ab-d7baed8170c9
"",SM175588113,1276508462860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,3e2fa4be-a532-4b78-8e68-7b91dbaa4e53
1266313262860,SM126650014,1203154862860,TA221090058,Anqiu SprintAir,d3e0044d-5be2-46dd-b8aa-cb9a9a6bd630
1297849262860,SM126650014,1266313262860,TA706702981,Chikusa-ku Culebra_Air_Services athletics,9dc33690-eb12-45aa-9c9b-4baf943388b9
"",SM126650014,1297849262860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,05f87a66-29ec-4363-a906-c74c305500de
1296034862860,SM110871235,1232962862860,TA744428836,Karditsa Jordan_Aviation fc,da1489b1-4434-4289-a050-94e64940cdd1
"",SM110871235,1296034862860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,3b27e162-12ed-495c-8486-ad55a6b28c0d
"",SM712917007,1207993262860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,0a4c8642-aa06-47c7-8be5-05c816078222
"",SM410755889,1217756462860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,1f3e93c9-f0e7-455c-80c6-e1b324a3e53c
1291542062860,SM869713589,1228470062860,TA190355921,Baranovichi Sport Eclipse,037cf3db-682a-40c8-8384-f08b869fc856
1354700462860,SM869713589,1291542062860,TA476673413,Lima Mount_Cook_Airline,d39527e8-078b-473c-995a-5a8330cf2a99
1386236462860,SM869713589,1354700462860,TA339278263,Ulan_Bator Sport Leaders athletics,5d91cd99-dfc3-4aab-9adf-2426236b2949
"",SM869713589,1386236462860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,2a2124e4-075c-457e-882b-c1893888ef08
"",SM442103473,1229593262860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,8281a0f8-a78e-4c08-8b29-08aed2485f98
1270201262860,SM151501352,1207129262860,TA497599281,Dunhuang Luxor_Air athletics,328c8da5-b937-43ff-8e41-7e8399b86e5a
"",SM151501352,1270201262860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,206c312d-29fe-4f28-a9c5-f73fe9ca3871
1241948462860,SM468099763,1210412462860,TA708424706,Ndola New Sport,0fd6be37-6d51-45c4-972f-8a0e71f84d9b
"",SM468099763,1241948462860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,044beb43-29ca-48c0-8e0a-d40113f31be4
"",SM721060778,1213436462860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,4a7455f8-c504-4c51-a8a4-99ae039d6dd8
"",SM319168123,1227865262860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,fa45a15f-555a-42fa-a8d3-a50d9f1c3c99
1268559662860,SM534863441,1205487662860,TA336981758,Nueva_Esparta Aerolíneas_Mas,18da574f-02b8-4660-9144-179152e6a4ff
1331718062860,SM534863441,1268559662860,TA140438275,Anantapur Global_Aviation_and_Services_Group,0e34a11c-7a68-4e5c-853b-f5f957ab84dc
1394790062860,SM534863441,1331718062860,TA212260483,Shimoga Royal_Airlines athletics,da87d004-a647-4f51-ae87-7181fabfd175
"",SM534863441,1394790062860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,21469f39-2d27-48f8-9d71-01cbdada71eb
1242294062860,SM904572447,1210758062860,TA315543346,Orissa Civair athletics,6559871d-2da4-47ce-bf49-23cc23fb7e4c
"",SM904572447,1242294062860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,1421f182-4c2f-406c-81d2-43691770f7e9
"",SM306660012,1221644462860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,9367ddce-ffe1-4f4a-8ede-ac72515658e4
"",SM536843763,1203500462860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,fa71afd6-3058-466a-81f6-7385e6043324
1255599662860,SM512301027,1224063662860,TA642495557,Gaoyou Jet_Konnect athletics,d7ee4774-f421-4fac-95f4-982c32e5cf3f
"",SM512301027,1255599662860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,b14d69dd-dc8a-4a56-a52d-8feb5d2ef7dc
"",SM853904038,1207906862860,TA172793882,Puerto_Montt Mid-Atlantic_Freight athletics,859d5790-72d0-46e7-b6ef-7dbbb6e5c512
1255340462861,SM101377550,1223804462861,TA104061699,Diamantina Grand_China_Air athletics,b0bc53d5-093a-4202-88b4-49278854c070
"",SM101377550,1255340462861,TA904994027,Pray_Veng Xiamen_Airlines,3673b322-8731-4dc8-a7e7-79138d6ee8d5
"",SM675105670,1230457262861,TA904994027,Pray_Veng Xiamen_Airlines,95148f0c-6f13-42d1-9884-bd206208f7ac
1266831662861,SM562347552,1203673262861,TA413735321,Panama_City Express_Air fc,2c45621b-c1bf-408b-85be-0a842440f32a
1329903662861,SM562347552,1266831662861,TA692547504,Gorontalo Executive_Aerospace fc,e0ca9fa1-f8a7-4a85-a419-4b345bdd5d1e
"",SM562347552,1329903662861,TA904994027,Pray_Veng Xiamen_Airlines,a7e5e853-17c2-4a07-a632-8a7bf8fa39ef
1278495662861,SM655312424,1215423662861,TA642772311,Warangal EgyptAir_Cargo fc,329c2e34-ebb3-4e8c-ada5-6072f109f6b5
"",SM655312424,1278495662861,TA904994027,Pray_Veng Xiamen_Airlines,aa097632-e9a3-4c96-9b77-24b338171203
"",SM255130725,1217929262861,TA904994027,Pray_Veng Xiamen_Airlines,315875ba-38c1-423e-9982-9a8beb72813e
"",SM105957757,1229506862861,TA904994027,Pray_Veng Xiamen_Airlines,1af9d235-19f2-4cfb-92d6-fb7043efada8
1267350062861,SM798529304,1204191662861,TA764969901,Callao Key_Lime_Air,8a5ac0df-a537-4a06-87b6-2a2db70182cf
1330422062861,SM798529304,1267350062861,TA379486547,Vologda Ural_Airlines athletics,5d5d033e-024d-4e49-9a29-df73413e9f4b
1393580462861,SM798529304,1330422062861,TA626344481,Ramadan_City ETA_–_Empresa_de_Transporte_Aéreo fc,a1648f34-a739-4918-8433-8d2e899e8423
"",SM798529304,1393580462861,TA904994027,Pray_Veng Xiamen_Airlines,5d43114d-0c4c-4464-9fd3-0bde66d9e21f
1270719662861,SM451244758,1207647662861,TA769697970,Jorhat Peninsula Media,c91b6e7b-c88c-478a-b38e-ede439ebb188
1302255662861,SM451244758,1270719662861,TA635239853,Berlin Thai_AirAsia athletics,4961b1ec-312b-4022-ac3c-ca0984a1fd56
1333878062861,SM451244758,1302255662861,TA904994027,Pray_Veng Xiamen_Airlines,efb36f72-9b49-44f8-a0c8-f0b289cf22c2
"",SM451244758,1333878062861,TA904994027,Pray_Veng Xiamen_Airlines,92352320-a8c0-43a9-8c09-c2e1717ac12b
"",SM567436545,1214473262861,TA904994027,Pray_Veng Xiamen_Airlines,2fa22def-ceda-4ac3-aae7-edd44cea5fcf
1245404462861,SM440550805,1213868462861,TA601733961,Incheon Finnair athletics,2982b9da-1ed6-47e5-b361-814e6fabc18e
"",SM440550805,1245404462861,TA904994027,Pray_Veng Xiamen_Airlines,2c3ef08c-f205-4895-9ecf-78409e1e6e2e
1261561262861,SM984309999,1230025262861,TA886026090,Anning Amber_Air,f4d2cdd7-74b3-4e89-9e42-ff0caf15351b
1293097262861,SM984309999,1261561262861,TA719819744,Karditsa HD_Air_Ltd athletics,47e43660-679a-4208-bbc1-ed758dce21e7
"",SM984309999,1293097262861,TA904994027,Pray_Veng Xiamen_Airlines,4070a1d5-3709-4441-8eef-2a4f982e6cc6
1267004462861,SM906174002,1203846062861,TA590392989,Manado Sterling_Airlines fc,4cf79cb1-4620-4cb9-9c0d-50ac963cab26
"",SM906174002,1267004462861,TA904994027,Pray_Veng Xiamen_Airlines,a42cbced-b67d-408a-afdf-294aef905684
"",SM282888902,1229679662861,TA904994027,Pray_Veng Xiamen_Airlines,52e2d601-8974-4fac-9192-b2b32636f178
"",SM116557597,1229334062861,TA904994027,Pray_Veng Xiamen_Airlines,09d7f215-eedc-41e8-9119-bc5d3163e79d
1270719662861,SM765975327,1207647662861,TA339278263,Ulan_Bator Sport Leaders athletics,0bf3674c-8882-4504-8991-7550db50dd39
1302255662861,SM765975327,1270719662861,TA577754000,Yinchuan Estonian_Air,dc286196-7668-41ed-9734-70f80bd37a17
"",SM765975327,1302255662861,TA904994027,Pray_Veng Xiamen_Airlines,5f2944e9-6a55-44c0-9f57-7c199ab71769
"",SM400151071,1225618862861,TA904994027,Pray_Veng Xiamen_Airlines,9c84a489-3343-4d4b-ac24-68795a6d5ba4
1257932462861,SM737518608,1226396462861,TA787129183,Tacloban Busy_Bee fc,ad46d430-b03a-4ea6-85a7-af3184734a22
1321004462861,SM737518608,1257932462861,TA642495557,Gaoyou Jet_Konnect athletics,b8d8e066-1e3f-46dd-8e86-4048d099315f
1384162862861,SM737518608,1321004462861,TA934941458,Belgorod TAB_–_Transportes_Aéreos_Bolivianos,6ea6d405-285e-4c8c-bf9e-a55dd308e484
"",SM737518608,1384162862861,TA904994027,Pray_Veng Xiamen_Airlines,0bc27db0-6f2c-4fb9-af64-f1bfeaad5d70
"",SM221887911,1207647662861,TA904994027,Pray_Veng Xiamen_Airlines,d531c2b9-59ad-476c-ae3a-40b074a3df22
"",SM919751243,1219743662861,TA904994027,Pray_Veng Xiamen_Airlines,698f9d26-c2f8-4f30-ad9a-3a58ba9e43e0
1247910062861,SM887146452,1216374062861,TA744428836,Karditsa Jordan_Aviation fc,b95f54e8-71b1-40fc-bf81-d6e8e63d6b13
1279446062861,SM887146452,1247910062861,TA577754000,Yinchuan Estonian_Air,49e9671b-5524-42a0-a022-64cdccbfb806
"",SM887146452,1279446062861,TA904994027,Pray_Veng Xiamen_Airlines,7e002e4c-fafa-4a82-944a-4b4f731427e8
1233654062861,SM512590514,1202031662861,TA930029115,Thanh_Hóa Riau_Airlines athletics,0b417024-bd65-4262-9cb1-abfd6585ea12
"",SM512590514,1233654062861,TA904994027,Pray_Veng Xiamen_Airlines,911983a8-2a20-4987-b6eb-ae3090693b32
1237801262861,SM178182613,1206265262861,TA299032350,Unguja Industry Booth fc,bf82a3e7-f4c0-4d43-abef-538b128e7a66
"",SM178182613,1237801262861,TA904994027,Pray_Veng Xiamen_Airlines,ab47957c-70bc-4d51-9980-2f443973288f
"",SM598577736,1216806062861,TA904994027,Pray_Veng Xiamen_Airlines,8e57d226-6462-4193-b84b-6b0d28dda4d3
"",SM800820778,1203759662861,TA904994027,Pray_Veng Xiamen_Airlines,e057104c-ef04-47a3-a691-391e984cde2d
"",SM311589599,1225532462861,TA904994027,Pray_Veng Xiamen_Airlines,618df43c-e08f-4128-8ba7-0e839a27e091
"",SM259578420,1229593262861,TA904994027,Pray_Veng Xiamen_Airlines,eb2bc535-0c7e-47b0-8f57-dface5cfa026
1292060462861,SM109535844,1228988462861,TA168780750,Siem_Reap Orange_Aviation fc,77923558-94e0-4b62-b819-771e67afe073
"",SM109535844,1292060462861,TA904994027,Pray_Veng Xiamen_Airlines,9bd8d240-3f52-4486-b0a1-c2335c916e33
1277458862864,SM620184484,1214386862864,TA608328197,Baiyin Air_Class_Líneas_Aéreas,103f92aa-4e0f-48bd-be9c-040ecf5b3582
"",SM620184484,1277458862864,TA995570029,Davao_City SkyEurope athletics,52684fd7-8d4d-418c-b35f-6c6246fcb579
"",SM296849454,1207993262864,TA995570029,Davao_City SkyEurope athletics,fbb52aeb-8217-4751-b599-eb186eb843f5
1277372462864,SM809985361,1214300462864,TA158105062,Bankura Boston-Maine_Airways,d9e3d92c-7374-4d41-8a1d-8e1162471290
1308908462864,SM809985361,1277372462864,TA934941458,Belgorod TAB_–_Transportes_Aéreos_Bolivianos,c1ab227b-a88b-401c-8190-e7189fbd8323
"",SM809985361,1308908462864,TA995570029,Davao_City SkyEurope athletics,bb6091f6-076c-4be6-b0a2-645b7c263b48
"",SM215432770,1222508462864,TA995570029,Davao_City SkyEurope athletics,38274307-64c2-4a92-9534-a073aac89bcb
"",SM967730875,1216892462864,TA995570029,Davao_City SkyEurope athletics,b506c961-8525-413b-a7dc-9e704ff4d7d3
"",SM682829927,1205055662864,TA995570029,Davao_City SkyEurope athletics,037f6ce3-99bf-4824-b6e4-f40bddc1aafb
"",SM951592604,1213609262864,TA995570029,Davao_City SkyEurope athletics,adaa0e01-9723-40d5-9346-1100710eccda
"",SM230826754,1221212462864,TA995570029,Davao_City SkyEurope athletics,f9788947-5f53-4a5b-a7f1-ec9643f4d3e4
1290332462864,SM486359526,1227260462864,TA314596575,Rewari Meteor Industry athletics,077f0d46-f670-4b34-9d06-1a7e54abd120
1353490862864,SM486359526,1290332462864,TA310503855,Long_Xuyen Industry Here,157c77de-4d98-45ab-a4d9-6ca9c2ebeb08
1416562862864,SM486359526,1353490862864,TA948279077,Biên_Hòa Medallion_Air fc,18cea015-b005-4f9e-8770-aac60756bb96
"",SM486359526,1416562862864,TA995570029,Davao_City SkyEurope athletics,76b47913-d56a-4fb5-bb4d-fe4caddcec14
"",SM244488969,1213263662864,TA995570029,Davao_City SkyEurope athletics,a29a9429-f7cc-4482-8de3-34fdb65a035d
1248774062864,SM195663859,1217238062864,TA294835228,Wrocław TrueLife Sport athletics,72db073c-2db9-4807-8ad5-2c793106bbe1
"",SM195663859,1248774062864,TA995570029,Davao_City SkyEurope athletics,3b038dac-3970-445a-aaa9-f0b5ef786db6
"",SM456038307,1218188462864,TA995570029,Davao_City SkyEurope athletics,47a66cef-44f8-4e39-8e70-b2bef62a247e
"",SM831670101,1205574062864,TA995570029,Davao_City SkyEurope athletics,a62218eb-4c65-473f-bac9-e479b829a2cd
1265535662864,SM338629656,1202377262864,TA374508044,Bolívar Cosmic_Air athletics,f928b858-6f8b-4cb2-96f8-a3ec0bb63721
"",SM338629656,1265535662864,TA995570029,Davao_City SkyEurope athletics,cdc40968-c6ce-421e-83c0-f6bc07b8e7a6
"",SM481922325,1219570862864,TA995570029,Davao_City SkyEurope athletics,eebb34f7-ae77-4551-a029-7437e84a336a
"",SM600456674,1221471662864,TA995570029,Davao_City SkyEurope athletics,043fa2d3-fb4a-4373-836a-623b21ab75b6
